date,symbol,open,high,low,close,volume
2005-09-18,EGX:MASR,0.39806784,0.39806784,0.39806784,0.39806784,25561.45833333
2005-09-19,EGX:MASR,0.35943168,0.35943168,0.35919744,0.3592752,25561.45833333
2005-09-20,EGX:MASR,0.36294432,0.36294432,0.36021216,0.3604464,76808.33333333
2005-09-21,EGX:MASR,0.37465152,0.37465152,0.37465152,0.37465152,12754.16666667
2005-09-22,EGX:MASR,0.39026208,0.4136784,0.39026208,0.40228224,2259700.0
2005-09-25,EGX:MASR,0.4175808,0.55417248,0.4175808,0.499848,45405820.83333334
2005-09-26,EGX:MASR,0.55417248,0.5853936,0.54636768,0.5746224,20794017.70833333
2005-09-27,EGX:MASR,0.57953952,0.60100416,0.5775888,0.59343264,38561564.58333334
2005-09-28,EGX:MASR,0.5853936,0.68686176,0.5853936,0.6485376,8740854.16666667
2005-09-29,EGX:MASR,0.67905696,0.69466752,0.64783584,0.69060864,11206892.70833333
2005-10-02,EGX:MASR,0.78052512,0.78052512,0.6634464,0.6999744,8157026.04166667
2005-10-03,EGX:MASR,0.6634464,0.70247232,0.62441952,0.66664608,4301662.5
2005-10-04,EGX:MASR,0.62441952,0.64003008,0.60100416,0.61364832,826318.75
2005-10-05,EGX:MASR,0.60880896,0.64783584,0.60880896,0.6260592,5885339.58333333
2005-10-09,EGX:MASR,0.6263712,0.686784,0.6263712,0.66422688,1341094.79166667
2005-10-10,EGX:MASR,0.66352416,0.6712512,0.64783584,0.6586848,1856244.79166667
2005-10-11,EGX:MASR,0.6287904,0.6634464,0.6287904,0.66313344,8052191.66666666
2005-10-12,EGX:MASR,0.64783584,0.64783584,0.64003008,0.64143552,864746.875
2005-10-13,EGX:MASR,0.64393344,0.64783584,0.62441952,0.63191328,1875348.95833333
2005-10-16,EGX:MASR,0.64003008,0.65564064,0.64003008,0.64885056,247227.08333333
2005-10-17,EGX:MASR,0.65564064,0.6945888,0.6401088,0.66711456,6231007.29166667
2005-10-18,EGX:MASR,0.62832288,0.64393344,0.62832288,0.63511296,1267675.0
2005-10-19,EGX:MASR,0.62832288,0.63230304,0.6084192,0.62059488,5550056.25
2005-10-20,EGX:MASR,0.63066432,0.63066432,0.62441952,0.62449824,5164556.25
2005-10-23,EGX:MASR,0.624576,0.62832288,0.62441952,0.624576,2333627.08333333
2005-10-24,EGX:MASR,0.62441952,0.62832288,0.62441952,0.62473248,171617.70833333
2005-10-25,EGX:MASR,0.62449824,0.62449824,0.60880896,0.62379552,4038247.91666667
2005-10-26,EGX:MASR,0.62449824,0.6263712,0.62449824,0.624576,218923.95833333
2005-10-27,EGX:MASR,0.62449824,0.64003008,0.62449824,0.63690816,1555689.58333333
2005-10-30,EGX:MASR,0.62441952,0.62449824,0.62441952,0.62441952,76808.33333333
2005-10-31,EGX:MASR,0.62481024,0.62481024,0.61661472,0.62363904,2267008.33333333
2005-11-01,EGX:MASR,0.62051712,0.62449824,0.61357056,0.62363904,1566208.33333333
2005-11-06,EGX:MASR,0.61661472,0.62559072,0.61661472,0.624576,2056259.375
2005-11-07,EGX:MASR,0.6323808,0.69076416,0.62441952,0.6640704,62802562.5
