date,symbol,open,high,low,close,volume
2016-06-12,EGX:ESRS,7.241703353079652,7.224168561549759,7.083893573730133,7.145263671875,659144
2016-06-13,EGX:ESRS,7.145263428837034,7.285539247990218,7.013755841255435,7.110194683074951,1690407
2016-06-14,EGX:ESRS,7.110194683074951,7.110194683074951,7.110194683074951,7.110194683074951,0
2016-06-15,EGX:ESRS,7.197866906845865,7.24170304771727,7.040057134150744,7.127729415893555,1467185
2016-06-16,EGX:ESRS,7.127729415893555,7.127729415893555,7.127729415893555,7.127729415893555,0
2016-06-19,EGX:ESRS,7.215401359332484,7.583623630288724,7.0488250158546135,7.338142395019531,5274913
2016-06-20,EGX:ESRS,7.3381420960502455,7.241703252292668,6.847179227462131,7.066359519958496,4028161
2016-06-21,EGX:ESRS,7.066359359217773,7.232935692119854,6.7945759532035,6.969919681549072,2249856
2016-06-22,EGX:ESRS,6.969919662312501,6.9962214305179575,6.750739793459247,6.829644680023193,1177499
2016-06-23,EGX:ESRS,6.829644680023193,6.829644680023193,6.829644680023193,6.829644680023193,0
2016-06-26,EGX:ESRS,6.829644680023193,6.829644680023193,6.829644680023193,6.829644680023193,0
2016-06-27,EGX:ESRS,6.259777069091797,6.400052472384739,6.189639576471542,6.259777069091797,1058592
2016-06-28,EGX:ESRS,6.259777077144258,6.408819458180241,6.233475726404045,6.329914569854736,1315376
2016-06-29,EGX:ESRS,6.329914536484124,6.435121193047636,6.215941320456667,6.303613185882568,1088739
2016-06-30,EGX:ESRS,6.303613185882568,6.303613185882568,6.303613185882568,6.303613185882568,0
2016-07-03,EGX:ESRS,6.303613054983515,6.487724177580923,6.312380032317837,6.435121059417725,2110986
2016-07-04,EGX:ESRS,6.43512129766229,6.996221663562203,6.470190044402758,6.724438667297363,2844370
2016-07-05,EGX:ESRS,6.724438667297363,6.724438667297363,6.724438667297363,6.724438667297363,0
2016-07-10,EGX:ESRS,6.724438844296814,7.3030735987976785,6.864713834950975,7.101428508758545,4099849
2016-07-11,EGX:ESRS,7.10142808026103,7.276771807998557,6.838412070602317,7.013755798339844,2848767
2016-07-12,EGX:ESRS,7.013756151364448,7.075126250135323,6.768274502123617,6.961153030395508,2008523
2016-07-13,EGX:ESRS,6.961152920245603,7.197867169886404,6.961152920245603,7.048824787139893,4173261
2016-07-14,EGX:ESRS,7.048824787139893,7.048824787139893,7.048824787139893,7.048824787139893,0
2016-07-17,EGX:ESRS,7.048824754086461,7.118962247273003,6.926084141010011,7.022523403167725,3127272
2016-07-18,EGX:ESRS,7.022523418023769,7.259237249002896,7.075126119972521,7.1627984046936035,3840328
2016-07-19,EGX:ESRS,7.16279814725519,7.3381418742904465,7.083893261063114,7.241703033447266,4063590
2016-07-20,EGX:ESRS,7.241703033447266,7.241703033447266,7.241703033447266,7.241703033447266,0
2016-07-21,EGX:ESRS,7.110194758264206,7.066359452676688,6.9260840500925385,6.996221542358398,1620490
2016-07-24,EGX:ESRS,6.996221542358398,7.118962153823653,6.917316654533091,6.996221542358398,1648315
2016-07-25,EGX:ESRS,6.996221874297181,7.1101950956104965,6.926084378703617,7.057592391967773,2011395
2016-07-26,EGX:ESRS,7.057592391967773,7.180332591204061,6.926084378703617,7.057592391967773,2337057
2016-07-27,EGX:ESRS,7.14526389009241,7.417047314371901,7.1364973301646115,7.29430627822876,8226088
2016-07-28,EGX:ESRS,7.294305767571345,7.373210654131923,7.162798180706945,7.268004417419434,2057078
2016-07-31,EGX:ESRS,7.268004417419434,7.268004417419434,7.268004417419434,7.268004417419434,0
2016-08-01,EGX:ESRS,7.1627984046936035,7.206634547054144,7.092660911358687,7.1627984046936035,1971944
2016-08-02,EGX:ESRS,7.1627986456464985,7.276772285175972,7.154031249658486,7.197867393493652,1227504
2016-08-03,EGX:ESRS,7.197867155343316,7.636226906981507,7.27677204441497,7.487184524536133,10727427
2016-08-04,EGX:ESRS,7.487184524536132,7.487184524536132,7.487184524536132,7.487184524536133,0
2016-08-07,EGX:ESRS,7.618691839288505,7.75896765705362,7.5134856030433,7.680062770843506,2750555
2016-08-08,EGX:ESRS,7.680063005366564,7.7765018491767055,7.566089370261014,7.644994258880615,3260082
2016-08-09,EGX:ESRS,7.644994732269747,7.636227336079153,7.504719737639921,7.574857234954834,2356858
2016-08-10,EGX:ESRS,7.574857300353773,7.811571146809086,7.495952406167026,7.697597503662109,4980196
2016-08-11,EGX:ESRS,7.69759750366211,7.69759750366211,7.69759750366211,7.697597503662109,0
2016-08-14,EGX:ESRS,7.706364389490202,7.715131785175774,7.592390753892375,7.671295642852783,1115550
2016-08-15,EGX:ESRS,7.671295650273045,7.864174175017846,7.5660894102590275,7.741433143615723,3892228
2016-08-16,EGX:ESRS,7.741433614138239,7.70636486533543,7.460883623715764,7.601158618927002,2150494
2016-08-17,EGX:ESRS,7.601158179062264,7.566089432288817,7.259237270942501,7.373210906982422,5287786
2016-08-18,EGX:ESRS,7.373210899697074,7.4082796464358704,7.197867166003094,7.303073406219482,2771400
2016-08-21,EGX:ESRS,7.303073162990263,7.338141908561093,7.189099530858855,7.268004417419434,1237085
2016-08-22,EGX:ESRS,7.268004397798176,7.338141888750487,6.99622141133176,7.127729415893555,3104882
2016-08-23,EGX:ESRS,7.127729650561395,7.1890997481389585,7.0137560149853,7.092660903930664,2705858
2016-08-24,EGX:ESRS,7.092661112816436,7.171566004085626,7.031291013431464,7.101428508758545,2219379
2016-08-25,EGX:ESRS,7.101428317953927,7.118962273262138,6.864713650506522,6.978687286376953,1656740
