date,symbol,open,high,low,close,volume
2005-09-22,EGX:EFIC,13.64375694,14.03097976,13.64375694,13.89844041,197167.1007761
2005-09-25,EGX:EFIC,13.93612316,15.65783535,13.93612316,15.02892312,188316.89914095
2005-09-26,EGX:EFIC,15.1900494,15.46292453,14.81192242,15.11468388,228412.16046193
2005-09-27,EGX:EFIC,15.08609696,15.59286508,14.94316237,15.36157091,129797.82676385
2005-09-28,EGX:EFIC,15.46292453,15.59286508,15.33168459,15.39275664,140179.49807325
2005-09-29,EGX:EFIC,15.44863107,15.58636805,15.44863107,15.49151145,21548.31702471
2005-10-02,EGX:EFIC,15.59156567,18.19167592,15.59156567,16.57911379,108557.34283949
2005-10-03,EGX:EFIC,16.89097239,17.08718131,16.24256779,16.59340725,151600.10609635
2005-10-04,EGX:EFIC,16.6297906,16.6297906,15.91901584,16.40499347,15391.65501765
2005-10-05,EGX:EFIC,16.50244887,16.50244887,15.59286508,15.84884795,29267.23201606
2005-10-09,EGX:EFIC,16.24126838,17.53547618,16.24126838,16.7493346,69247.05592441
2005-10-10,EGX:EFIC,16.37250833,16.50244887,16.24126838,16.28154995,96975.12243871
2005-10-11,EGX:EFIC,16.24256779,16.24256779,15.85274616,16.04505816,41826.82251046
2005-10-12,EGX:EFIC,16.24256779,16.30753806,15.72280562,15.92551287,101369.43994625
2005-10-13,EGX:EFIC,15.75009313,15.75009313,15.13807318,15.39015783,282452.2612289
2005-10-16,EGX:EFIC,14.94576118,14.94576118,14.81322182,14.89118615,116915.01151407
2005-10-17,EGX:EFIC,15.22903156,15.33298399,14.94316237,15.03931837,120986.10426624
2005-10-18,EGX:EFIC,15.07310291,15.20304345,14.03487797,14.63520328,210750.23632918
2005-10-19,EGX:EFIC,15.9813873,15.9826867,15.01073145,15.40445129,561679.9707316
2005-10-20,EGX:EFIC,15.44993048,15.85274616,14.55464014,14.98994096,436653.55702323
2005-10-23,EGX:EFIC,14.94316237,14.94316237,14.42599901,14.71836523,120893.75433613
2005-10-24,EGX:EFIC,14.42599901,14.81192242,14.42210079,14.5429455,137101.16706972
2005-10-25,EGX:EFIC,14.42599901,14.68328128,14.09984825,14.33634003,103893.67136914
2005-10-26,EGX:EFIC,14.16351911,14.16351911,13.77369748,13.98420116,89117.6825522
2005-10-27,EGX:EFIC,13.90363803,13.90623684,13.77369748,13.83996716,104709.42908508
2005-10-30,EGX:EFIC,14.81322182,14.81322182,14.03357857,14.26487273,58065.01855409
2005-10-31,EGX:EFIC,14.28956144,14.29216025,14.04917143,14.18690841,68392.81907093
2005-11-01,EGX:EFIC,14.94316237,14.94316237,13.90233862,14.0166863,328119.30166627
2005-11-06,EGX:EFIC,15.43693643,15.46292453,13.51251699,13.81917667,1037797.73122009
2005-11-07,EGX:EFIC,14.68328128,14.68328128,13.39167229,13.57488845,688930.47859003
