date,symbol,open,high,low,close,volume
2005-09-25,EGX:VLMR,0.479989,0.491217,0.479989,0.491217,248783.0
2005-09-26,EGX:VLMR,0.496831,0.498234,0.485603,0.489813,203275.0
2005-09-27,EGX:VLMR,0.489813,0.491217,0.481392,0.487006,712826.0
2005-09-28,EGX:VLMR,0.489813,0.489813,0.477182,0.481392,305700.0
2005-09-29,EGX:VLMR,0.491217,0.495427,0.487006,0.491217,365516.0
2005-10-02,EGX:VLMR,0.494024,0.494024,0.481392,0.484199,724040.0
2005-10-03,EGX:VLMR,0.491217,0.491217,0.484199,0.485603,120931.0
2005-10-04,EGX:VLMR,0.491217,0.491217,0.491217,0.491217,4520.0
2005-10-05,EGX:VLMR,0.489813,0.489813,0.484199,0.485603,45889.0
2005-10-09,EGX:VLMR,0.491217,0.491217,0.48841,0.491217,96540.0
2005-10-10,EGX:VLMR,0.484199,0.491217,0.484199,0.48841,121728.0
2005-10-11,EGX:VLMR,0.48841,0.491217,0.482796,0.485603,562820.0
2005-10-12,EGX:VLMR,0.491217,0.49262,0.484199,0.48841,376432.0
2005-10-13,EGX:VLMR,0.491217,0.494024,0.487006,0.489813,1316484.0
2005-10-16,EGX:VLMR,0.48841,0.491217,0.477182,0.481392,1103812.0
2005-10-17,EGX:VLMR,0.479989,0.484199,0.475778,0.478585,2191283.0
2005-10-18,EGX:VLMR,0.484199,0.49262,0.478585,0.487006,861853.0
2005-10-19,EGX:VLMR,0.491217,0.498234,0.489813,0.491217,984351.0
2005-10-20,EGX:VLMR,0.496831,0.510865,0.496831,0.503848,1291824.0
2005-10-23,EGX:VLMR,0.505251,0.529111,0.505251,0.523497,2776637.0
2005-10-24,EGX:VLMR,0.529111,0.529111,0.519286,0.526304,1833600.0
2005-10-25,EGX:VLMR,0.515076,0.526304,0.515076,0.523497,1220331.0
2005-10-26,EGX:VLMR,0.52069,0.531918,0.512269,0.526304,1799250.0
2005-10-27,EGX:VLMR,0.531918,0.538935,0.529111,0.534724,1635207.0
2005-10-30,EGX:VLMR,0.537531,0.540338,0.530514,0.533321,939848.0
2005-10-31,EGX:VLMR,0.533321,0.534724,0.527707,0.533321,2553007.0
2005-11-01,EGX:VLMR,0.540338,0.540338,0.531918,0.533321,682664.0
2005-11-06,EGX:VLMR,0.538935,0.561391,0.529111,0.547356,3017739.0
2005-11-07,EGX:VLMR,0.561391,0.630161,0.561391,0.607705,10078847.0
2005-11-08,EGX:VLMR,0.623144,0.677879,0.610512,0.634371,11779724.0
2005-11-09,EGX:VLMR,0.694721,0.696124,0.666651,0.679283,1811825.0
2005-11-10,EGX:VLMR,0.684896,0.739632,0.624547,0.717176,6011590.0
2005-11-13,EGX:VLMR,0.757877,0.825244,0.721387,0.777526,6136864.0
2005-11-14,EGX:VLMR,0.757877,0.792964,0.701738,0.719983,4391006.0
2005-11-15,EGX:VLMR,0.736825,0.766298,0.71858,0.749456,2727450.0
2005-11-16,EGX:VLMR,0.743842,0.75507,0.717176,0.732615,1677530.0
2005-11-17,EGX:VLMR,0.748053,0.798578,0.736825,0.767702,2556205.0
2005-11-20,EGX:VLMR,0.808402,0.821034,0.777526,0.801385,2729368.0
2005-11-21,EGX:VLMR,0.806999,0.806999,0.785947,0.795771,2330232.0
2005-11-22,EGX:VLMR,0.799982,0.812613,0.771912,0.797175,5986780.0
2005-11-23,EGX:VLMR,0.778929,0.833665,0.778929,0.812613,3964628.0
2005-11-24,EGX:VLMR,0.826648,0.828051,0.811209,0.818227,805630.0
2005-11-27,EGX:VLMR,0.823841,0.823841,0.811209,0.81542,1474840.0
2005-11-28,EGX:VLMR,0.804192,0.816823,0.802788,0.812613,755967.0
2005-11-29,EGX:VLMR,0.811209,0.816823,0.802788,0.812613,1385909.0
2005-11-30,EGX:VLMR,0.830858,0.898225,0.785947,0.808402,795145.0
2005-12-01,EGX:VLMR,0.808402,0.814016,0.785947,0.802788,654447.0
2005-12-04,EGX:VLMR,0.797175,0.836472,0.797175,0.81963,2069588.0
2005-12-05,EGX:VLMR,0.836472,0.931908,0.825244,0.858928,1208736.0
2005-12-06,EGX:VLMR,0.920681,1.010503,0.920681,0.971206,2279537.0
2005-12-07,EGX:VLMR,1.004889,1.0498,0.943136,0.97682,1996168.0
2005-12-08,EGX:VLMR,0.988047,0.999275,0.954364,0.971206,2219766.0
2005-12-11,EGX:VLMR,0.982433,1.004889,0.94875,0.965592,1102032.0
2005-12-12,EGX:VLMR,0.982433,0.982433,0.943136,0.954364,665500.0
2005-12-13,EGX:VLMR,0.937522,0.954364,0.909453,0.926294,777572.0
2005-12-14,EGX:VLMR,0.94875,0.94875,0.909453,0.920681,316449.0
2005-12-15,EGX:VLMR,0.931908,0.931908,0.870155,0.892611,951017.0
2005-12-18,EGX:VLMR,0.915067,0.915067,0.886997,0.898225,683536.0
2005-12-19,EGX:VLMR,0.915067,0.915067,0.853314,0.881383,636253.0
2005-12-20,EGX:VLMR,0.870155,0.881383,0.858928,0.870155,617560.0
2005-12-21,EGX:VLMR,0.881383,0.898225,0.853314,0.881383,1008605.0
2005-12-22,EGX:VLMR,0.898225,0.903839,0.870155,0.881383,722927.0
2005-12-25,EGX:VLMR,0.886997,0.892611,0.864541,0.875769,646735.0
2005-12-26,EGX:VLMR,0.892611,0.937522,0.870155,0.909453,2638177.0
2005-12-27,EGX:VLMR,0.926294,0.926294,0.886997,0.903839,839580.0
2005-12-28,EGX:VLMR,0.926294,0.926294,0.892611,0.903839,831883.0
2005-12-29,EGX:VLMR,0.903839,0.926294,0.898225,0.915067,1526403.0
2006-01-02,EGX:VLMR,0.943136,1.021731,0.931908,0.988047,1678517.0
2006-01-03,EGX:VLMR,1.021731,1.032959,0.97682,0.999275,1259992.0
2006-01-04,EGX:VLMR,0.999275,1.010503,0.97682,0.999275,1553440.0
2006-01-05,EGX:VLMR,0.993661,1.032959,0.993661,1.016117,1668010.0
2006-01-08,EGX:VLMR,1.027345,1.223831,1.027345,1.134009,3948407.0
2006-01-12,EGX:VLMR,1.229445,1.403476,1.229445,1.341723,3639981.0
2006-01-15,EGX:VLMR,1.313654,1.330496,1.20699,1.274357,3622820.0
2006-01-16,EGX:VLMR,1.235059,1.319268,1.229445,1.285584,2639473.0
2006-01-17,EGX:VLMR,1.296812,1.515754,1.296812,1.403476,3811797.0
2006-01-18,EGX:VLMR,1.510141,1.63926,1.510141,1.599963,5689712.0
2006-01-19,EGX:VLMR,1.656102,1.880658,1.650488,1.757152,8382787.0
2006-01-22,EGX:VLMR,1.908728,2.301701,1.908728,2.172581,1607379.0
2006-01-23,EGX:VLMR,3.368343,3.368343,2.464505,2.61608,68663.0
2006-01-24,EGX:VLMR,2.245562,2.526257,1.830133,2.071531,2254386.0
2006-01-25,EGX:VLMR,1.684172,2.442049,1.684172,2.15574,12440382.0
2006-01-26,EGX:VLMR,2.526257,2.700289,2.526257,2.604852,159624.0
2006-01-29,EGX:VLMR,2.806953,3.929734,2.806953,3.239223,544585.0
2006-01-30,EGX:VLMR,3.503077,3.761317,2.806953,3.149401,11346720.0
2006-02-01,EGX:VLMR,3.362729,3.508691,2.952914,3.261679,5849609.0
2006-02-02,EGX:VLMR,3.256065,3.256065,2.464505,2.756428,8627962.0
2006-02-05,EGX:VLMR,2.806953,2.857478,2.38591,2.689061,4048014.0
2006-02-06,EGX:VLMR,2.806953,2.919231,2.750814,2.835022,2729576.0
2006-02-07,EGX:VLMR,2.806953,2.84625,2.627308,2.683447,3012592.0
2006-02-08,EGX:VLMR,2.621694,2.638536,2.245562,2.413979,4770321.0
2006-02-09,EGX:VLMR,2.189423,2.470118,2.189423,2.296087,5072062.0
2006-02-12,EGX:VLMR,2.413979,2.526257,2.262404,2.363454,2864532.0
2006-02-13,EGX:VLMR,2.38591,2.38591,2.004164,2.122056,4460225.0
2006-02-14,EGX:VLMR,2.189423,2.296087,2.021006,2.166968,4470818.0
2006-02-15,EGX:VLMR,2.245562,2.245562,2.099601,2.144512,2054694.0
2006-02-16,EGX:VLMR,2.099601,2.12767,1.79645,1.92557,4404060.0
2006-02-19,EGX:VLMR,1.964867,1.970481,1.790836,1.841361,5675402.0
2006-02-20,EGX:VLMR,1.852589,2.060303,1.852589,1.931183,6981067.0
2006-02-21,EGX:VLMR,2.049076,2.049076,1.908728,1.981709,2266146.0
2006-02-22,EGX:VLMR,2.043462,2.329771,2.021006,2.183809,6823661.0
2006-02-23,EGX:VLMR,2.352226,2.599238,2.352226,2.51503,6220272.0
2006-02-26,EGX:VLMR,2.604852,2.694675,2.279246,2.419593,5664211.0
2006-02-27,EGX:VLMR,2.279246,2.324157,2.054689,2.183809,7125216.0
2006-02-28,EGX:VLMR,2.239948,2.301701,2.166968,2.217493,4162843.0
2006-03-01,EGX:VLMR,2.245562,2.245562,1.992936,2.105215,6146060.0
2006-03-02,EGX:VLMR,2.054689,2.110828,2.02662,2.065917,2652324.0
2006-03-05,EGX:VLMR,2.037848,2.049076,1.846975,1.919956,5269860.0
2006-03-06,EGX:VLMR,1.908728,2.004164,1.908728,1.953639,2676511.0
2006-03-07,EGX:VLMR,1.908728,1.959253,1.858203,1.886272,2388287.0
2006-03-08,EGX:VLMR,1.858203,1.970481,1.79645,1.891886,4567636.0
2006-03-09,EGX:VLMR,1.992936,2.093987,1.953639,1.99855,6223096.0
2006-03-12,EGX:VLMR,2.071531,2.071531,1.953639,1.981709,2636935.0
2006-03-13,EGX:VLMR,1.964867,2.004164,1.830133,1.880658,3527094.0
2006-03-14,EGX:VLMR,1.830133,1.830133,1.122781,1.605577,9100770.0
2006-03-15,EGX:VLMR,1.79645,1.964867,1.628033,1.757152,5683492.0
2006-03-16,EGX:VLMR,1.656102,1.807678,1.628033,1.740311,5271862.0
2006-03-19,EGX:VLMR,1.846975,1.852589,1.734697,1.779608,4087034.0
2006-03-20,EGX:VLMR,1.79645,1.824519,1.740311,1.76838,4085486.0
2006-03-21,EGX:VLMR,1.762766,1.818905,1.689786,1.773994,2927167.0
2006-03-22,EGX:VLMR,1.79645,1.835747,1.762766,1.802064,3858015.0
2006-03-23,EGX:VLMR,1.762766,1.835747,1.757152,1.79645,4111207.0
2006-03-26,EGX:VLMR,1.841361,1.99855,1.841361,1.919956,5937483.0
2006-03-27,EGX:VLMR,2.043462,2.234334,1.964867,2.021006,4930389.0
2006-03-28,EGX:VLMR,2.009778,2.015392,1.886272,1.936797,6682097.0
2006-03-29,EGX:VLMR,1.852589,1.964867,1.852589,1.931183,4064223.0
2006-03-30,EGX:VLMR,1.964867,1.976095,1.869431,1.908728,2870302.0
2006-04-02,EGX:VLMR,1.858203,1.959253,1.858203,1.914342,1516111.0
2006-04-03,EGX:VLMR,1.8975,1.919956,1.869431,1.8975,1980326.0
2006-04-04,EGX:VLMR,1.908728,1.914342,1.886272,1.891886,3007965.0
2006-04-05,EGX:VLMR,1.914342,2.015392,1.914342,1.970481,4348182.0
2006-04-06,EGX:VLMR,2.021006,2.12767,2.021006,2.065917,5129074.0
2006-04-09,EGX:VLMR,2.054689,2.116442,2.043462,2.071531,2437188.0
2006-04-11,EGX:VLMR,2.077145,2.077145,2.009778,2.037848,3668625.0
2006-04-12,EGX:VLMR,2.071531,2.071531,2.009778,2.032234,3436724.0
2006-04-13,EGX:VLMR,2.054689,2.054689,1.936797,1.976095,4370667.0
2006-04-16,EGX:VLMR,1.914342,1.914342,1.824519,1.875044,3834475.0
2006-04-17,EGX:VLMR,1.886272,1.908728,1.830133,1.869431,2533324.0
2006-04-18,EGX:VLMR,1.807678,1.813291,1.712241,1.76838,4453496.0
2006-04-19,EGX:VLMR,1.807678,1.818905,1.76838,1.790836,2143565.0
2006-04-20,EGX:VLMR,1.813291,1.863817,1.790836,1.835747,2537275.0
2006-04-26,EGX:VLMR,1.852589,1.875044,1.76838,1.807678,3046966.0
2006-04-27,EGX:VLMR,1.79645,1.858203,1.79645,1.830133,1622991.0
2006-04-30,EGX:VLMR,1.852589,1.869431,1.841361,1.852589,1104819.0
2006-05-02,EGX:VLMR,1.869431,1.92557,1.858203,1.886272,1652357.0
2006-05-03,EGX:VLMR,1.852589,1.875044,1.79645,1.818905,2140735.0
2006-05-04,EGX:VLMR,1.779608,1.841361,1.779608,1.818905,1399884.0
2006-05-07,EGX:VLMR,1.802064,1.802064,1.729083,1.76838,2257846.0
2006-05-08,EGX:VLMR,1.76838,1.779608,1.734697,1.751539,1914792.0
2006-05-09,EGX:VLMR,1.757152,1.757152,1.605577,1.672944,4136601.0
2006-05-10,EGX:VLMR,1.611191,1.684172,1.526982,1.63926,3133159.0
2006-05-11,EGX:VLMR,1.712241,1.740311,1.599963,1.644874,2571094.0
2006-05-14,EGX:VLMR,1.678558,1.717855,1.599963,1.650488,2575883.0
2006-05-15,EGX:VLMR,1.599963,1.605577,1.431546,1.504527,4297531.0
2006-05-16,EGX:VLMR,1.515754,1.644874,1.515754,1.577507,2402185.0
2006-05-17,EGX:VLMR,1.487685,1.56628,1.487685,1.526982,1228681.0
2006-05-18,EGX:VLMR,1.543824,1.588735,1.515754,1.560666,1901427.0
2006-05-21,EGX:VLMR,1.605577,1.605577,1.431546,1.498913,2839424.0
