date,symbol,open,high,low,close,volume
2017-04-10,EGX:MFPC,6.09642382,6.15154824,5.99336534,6.09163057,298497.0493666
2017-04-11,EGX:MFPC,6.09163057,6.15154824,6.01573508,6.08843488,193978.64612044
2017-04-12,EGX:MFPC,6.08843488,6.11160313,5.87193242,5.96700196,898870.78509098
2017-04-13,EGX:MFPC,5.96700196,6.06127252,5.8319873,5.91667079,193665.7167694
2017-04-18,EGX:MFPC,5.91667079,6.06366914,5.81600949,5.88231791,478756.8727376
2017-04-19,EGX:MFPC,5.88231791,5.95182265,5.75209706,5.81760705,255062.45544274
2017-04-20,EGX:MFPC,5.81760705,5.81760705,5.44531887,5.54598009,944370.71273167
2017-04-23,EGX:MFPC,5.54598009,5.67300588,5.37741169,5.54038777,328488.19836992
2017-04-24,EGX:MFPC,5.54038777,5.54837672,5.4085688,5.44052498,182838.36122354
2017-04-26,EGX:MFPC,5.44052498,5.56834928,5.43253611,5.47887261,178131.90378396
2017-04-27,EGX:MFPC,5.47887261,5.59231659,5.27275564,5.40217806,234121.22327139
2017-04-30,EGX:MFPC,5.40217806,5.40217806,4.95319469,5.25917446,1190208.01090586
2017-05-02,EGX:MFPC,5.25917446,5.33666807,5.11457273,5.18487654,540065.99119265
2017-05-03,EGX:MFPC,5.18487654,5.18487654,5.03308493,5.09220386,216559.62809123
2017-05-04,EGX:MFPC,5.09220386,5.12895297,4.96917282,5.03388367,438238.78036541
2017-05-07,EGX:MFPC,5.03388367,5.42454725,5.03388367,5.26237015,493764.9644133
2017-05-08,EGX:MFPC,5.26237015,5.35264588,5.11856748,5.21843028,357327.76736144
2017-05-09,EGX:MFPC,5.21843028,5.33586901,5.15292028,5.25597877,368981.25639403
2017-05-10,EGX:MFPC,5.25597877,5.2807445,5.11776842,5.19446297,273237.39215094
2017-05-11,EGX:MFPC,5.19446297,5.25278308,5.15292028,5.1856756,347451.71704273
2017-05-14,EGX:MFPC,5.1856756,5.1928654,5.11617085,5.14732797,187907.81671033
2017-05-15,EGX:MFPC,5.14732797,5.51242635,5.12975203,5.40537375,1278954.77485978
2017-05-16,EGX:MFPC,5.40537375,5.57633878,5.22162597,5.45170961,858640.58772174
2017-05-17,EGX:MFPC,5.45170961,5.51242635,5.42454725,5.43892749,324520.25419878
2017-05-18,EGX:MFPC,5.43892749,5.44451981,5.39259099,5.41815587,337550.63237594
2017-05-21,EGX:MFPC,5.41815587,5.43253611,5.23360958,5.32148876,472147.80484371
2017-05-22,EGX:MFPC,5.32148876,5.32148876,4.95319469,5.06903561,439690.77255422
2017-05-23,EGX:MFPC,5.06903561,5.14732797,4.99393855,5.04027505,205406.82602029
2017-05-24,EGX:MFPC,5.04027505,5.27275564,5.04027505,5.17928422,513930.13179409
2017-05-25,EGX:MFPC,5.17928422,5.23281052,5.08980692,5.13694247,246037.57295885
2017-05-28,EGX:MFPC,5.13694247,5.26476677,5.11297516,5.18966971,24333.38633659
2017-05-29,EGX:MFPC,5.18966971,5.18966971,5.09380135,5.11377423,99836.98015465
2017-05-30,EGX:MFPC,5.11377423,5.11696992,5.02110123,5.06583992,150944.60176591
2017-05-31,EGX:MFPC,5.06583992,5.12096403,5.00911794,5.04666611,68243.63287402
2017-06-01,EGX:MFPC,5.04666611,5.11297516,5.01790586,5.05385623,240780.35986144
2017-06-04,EGX:MFPC,5.05385623,5.1049863,5.00911794,5.04906305,44335.83045484
2017-06-05,EGX:MFPC,5.04906305,5.07303005,4.941211,4.98674843,168506.19694608
2017-06-06,EGX:MFPC,4.98674843,4.98674843,4.59928094,4.85892421,169382.39912898
2017-06-07,EGX:MFPC,4.85892421,4.95239595,4.85892421,4.91245083,166866.44714665
2017-06-08,EGX:MFPC,4.91245083,4.91245083,4.79421296,4.84694052,100012.22059123
2017-06-11,EGX:MFPC,4.84694052,4.93721656,4.80859328,4.88688563,120114.80210181
2017-06-12,EGX:MFPC,4.88688563,5.36063474,4.88688563,5.22881577,1305528.73534979
2017-06-13,EGX:MFPC,5.22881577,5.35264588,5.15292028,5.23440808,607107.97535869
2017-06-14,EGX:MFPC,5.23440808,5.27115807,5.07382879,5.16250735,186893.92561298
2017-06-15,EGX:MFPC,5.16250735,5.31829307,5.15292028,5.23600621,214719.60350713
2017-06-18,EGX:MFPC,5.23600621,5.35264588,5.11776842,5.28154364,253047.19042207
2017-06-19,EGX:MFPC,5.28154364,5.5427844,5.28154364,5.43253611,737561.96321874
2017-06-20,EGX:MFPC,5.43253611,5.59311565,5.43253611,5.5443826,674713.23235659
2017-06-21,EGX:MFPC,5.5443826,5.89989384,5.5443826,5.76168413,1148638.47591419
2017-06-22,EGX:MFPC,5.76168413,6.03171289,5.76168413,5.92785534,844020.52844132
2017-06-28,EGX:MFPC,5.92785534,5.95182265,5.76967299,5.86474261,499610.48469066
2017-07-02,EGX:MFPC,5.86474261,6.03171289,5.79763449,5.91667079,313880.65626354
2017-07-03,EGX:MFPC,5.91667079,5.91667079,5.73611925,5.80881905,661970.74918239
2017-07-04,EGX:MFPC,5.80881905,5.91027997,5.69217938,5.78724892,702050.74046313
2017-07-05,EGX:MFPC,5.78724892,5.8136123,5.67220682,5.74011336,335585.43605143
2017-07-06,EGX:MFPC,5.74011336,6.23143848,5.72413564,6.02771814,848877.1919694
2017-07-09,EGX:MFPC,6.02771814,6.47110919,6.02771814,6.41039245,1860402.54343348
2017-07-10,EGX:MFPC,6.41039245,6.79067014,6.31292628,6.55978744,2751324.92300814
2017-07-11,EGX:MFPC,6.55978744,6.6300906,6.39121896,6.46312033,964698.60337499
2017-07-12,EGX:MFPC,6.46312033,7.01036829,6.46312033,6.79466489,3893880.05233818
2017-07-13,EGX:MFPC,6.79466489,6.98240687,6.73474721,6.872957,842355.74429381
2017-07-16,EGX:MFPC,6.872957,7.07028597,6.71956791,6.88094587,1421575.45588813
2017-07-17,EGX:MFPC,6.88094587,6.99039573,6.63088967,6.73874133,831090.2876565
2017-07-18,EGX:MFPC,6.73874133,6.78987108,6.39361558,6.53582012,1000472.68678547
2017-07-19,EGX:MFPC,6.53582012,6.59014549,6.39121896,6.4519357,809222.78460607
2017-07-20,EGX:MFPC,6.4519357,6.55099943,6.43116407,6.49188081,452358.15268417
2017-07-24,EGX:MFPC,6.49188081,6.79067014,6.49188081,6.72436108,641354.96353611
2017-07-25,EGX:MFPC,6.72436108,6.78987108,6.63168873,6.69959535,357402.87040569
2017-07-26,EGX:MFPC,6.69959535,6.74273616,6.5949393,6.66044929,296056.20042851
2017-07-27,EGX:MFPC,6.66044929,6.83061526,6.59094455,6.70838328,743107.0713191
2017-07-30,EGX:MFPC,6.70838328,6.78268128,6.55099943,6.6300906,479633.0749205
2017-07-31,EGX:MFPC,6.6300906,6.7107799,6.51584757,6.56857536,384702.8269901
2017-08-01,EGX:MFPC,6.56857536,6.67083478,6.53502162,6.58854792,964473.29424225
2017-08-02,EGX:MFPC,6.58854792,7.11023109,6.58854792,6.94405924,2053229.60954211
2017-08-03,EGX:MFPC,6.94405924,6.98560248,6.79067014,6.84100075,716545.62800313
2017-08-06,EGX:MFPC,6.84100075,7.05990048,6.83461001,6.97361886,1059365.99065052
